uid,Velocity_3mon_ClkNum_per_uid,Velocity_3mon_pid_per_uid,Velocity_3mon_pidParam_per_uid,Velocity_LtoN_intervalPerClk_per_uid,Velocity_3mon_uMax_upid_per_uid,Velocity_3mon_Max_pid_per_uid,Velocity_3mon_uMax_upidParam_per_uid,Velocity_3mon_Max_pidParam_per_uid,Velocity_EtoNavg_intervalPerClk_per_uid
83091,22,4,10,117,0.4545,0.0422,0.2273,0.0026,117.7727
83093,80,6,9,33,0.525,0.1772,0.4,0.0165,61.6
83094,37,5,7,33,0.5135,0.0261,0.4595,0.0088,81.4054
83095,163,7,12,37,0.4847,0.1083,0.4356,0.0366,80.7546
83096,2,2,2,109,0.5,0.0047,0.5,0.0005,109
83097,57,6,11,35,0.4386,0.1037,0.2807,0.0082,69.7544
83098,149,5,17,42,0.6242,0.1275,0.2148,0.0165,88.557
83099,22,3,3,52,0.5,0.0385,0.5,0.0057,77.8636
83101,91,5,10,34,0.7253,0.3111,0.3516,0.0165,82.8462
83102,44,6,9,30,0.4318,0.0788,0.2955,0.0067,80.2273
83103,74,5,7,33,0.6351,0.1237,0.473,0.018,77.2297
83105,45,4,8,35,0.6222,0.098,0.5778,0.0134,85.2667
83106,5,2,3,51,0.6,0.0019,0.4,0.001,87.6
83108,242,10,22,30,0.4256,0.1412,0.2479,0.0309,75.0909
83109,7,2,4,31,0.7143,0.0032,0.4286,0.0015,57.5714
83110,271,5,20,32,0.5461,0.203,0.2768,0.0387,70.7934
83111,65,3,7,30,0.9538,0.217,0.6923,0.0232,70.9385
83112,68,8,13,33,0.3529,0.0329,0.2794,0.0098,77.6029
83115,20,6,7,38,0.5,0.0137,0.55,0.0057,66.15
83116,58,5,8,35,0.5,0.0764,0.4483,0.0134,74.8103
83118,105,8,13,31,0.6476,0.2868,0.6095,0.033,87.981
83119,3,3,3,85,0.3333,0.0014,0.3333,0.0005,93.6667
83121,103,6,12,36,0.6796,0.2953,0.2233,0.0119,61.8447
83122,19,3,4,31,0.7895,0.0525,0.7368,0.0072,70.5789
83123,206,9,21,34,0.3738,0.1056,0.1748,0.0186,78.5631
83124,159,6,11,42,0.8491,0.1851,0.3711,0.0304,84.7107
83125,150,9,20,31,0.56,0.1152,0.18,0.0139,78.4133
83126,71,6,9,36,0.8028,0.2404,0.7465,0.0273,76.8592
83127,815,10,22,30,0.4994,0.5581,0.3104,0.1304,80.6601
83128,91,5,7,32,0.6374,0.2216,0.4835,0.0227,82.2088
83129,67,4,6,39,0.806,0.2278,0.5224,0.018,85.3134
83130,43,9,14,46,0.186,0.011,0.2326,0.0052,51.4419
83131,90,6,10,31,0.7667,0.2911,0.2889,0.0134,78.6778
83132,112,6,7,32,0.4911,0.2282,0.4554,0.0263,75.75
83133,6,2,2,48,0.8333,0.0069,0.8333,0.0027,78.1667
83134,4,1,2,73,1,0.001,0.75,0.0046,73
83135,450,10,22,31,0.28,0.1728,0.4378,0.1015,77.5311
83136,74,5,12,41,0.6216,0.0631,0.5676,0.0216,81.4324
83137,2,1,1,63,1,0.0005,1,0.0011,63
83138,126,6,19,30,0.4603,0.0795,0.3889,0.0253,80.1032
83139,179,8,19,31,0.6257,0.4724,0.3017,0.0278,81.5698
83140,43,3,8,33,0.5814,0.1055,0.4419,0.0098,75.4419
83141,21,4,7,46,0.4286,0.0123,0.3333,0.0036,80.0476
83142,41,3,3,57,0.6341,0.0685,0.561,0.0119,89.4878
83143,10,2,4,64,0.6,0.0038,0.3,0.0015,92.2
83144,82,3,7,36,0.8049,0.042,0.4024,0.017,74.3049
83145,38,6,9,35,0.4474,0.0717,0.3421,0.0067,76.6579
83146,9,3,5,46,0.7778,0.0267,0.5556,0.0026,90.3333
83147,54,6,13,36,0.5185,0.0384,0.3333,0.0093,77.9074
83148,72,6,9,44,0.4306,0.0425,0.4722,0.0175,85.7222
83150,127,3,8,30,0.874,0.3884,0.6299,0.0412,84.0787
83151,138,8,14,36,0.4928,0.0932,0.3406,0.0242,78.4348
83152,63,5,14,46,0.3333,0.0886,0.254,0.0082,72.7619
83153,192,10,16,38,0.4688,0.1234,0.2708,0.0268,74.5781
83154,38,6,8,33,0.3684,0.0591,0.3947,0.0077,85.1579
83155,790,10,22,31,0.5734,0.6212,0.3899,0.1587,87.9316
83156,5,1,1,55,1,0.0012,1,0.0027,78.2
83157,149,7,12,30,0.6107,0.1248,0.4497,0.0345,81.0604
83158,107,8,19,34,0.5607,0.2531,0.2523,0.0139,88.6542
83159,77,5,11,46,0.4935,0.1603,0.4675,0.0186,84.2727
83160,17,4,8,64,0.3529,0.0253,0.2941,0.0026,75.1176
83161,121,5,12,36,0.9008,0.1495,0.3636,0.0227,80.6694
83162,355,7,21,30,0.693,0.3373,0.3408,0.0624,68.4366
83163,100,7,11,35,0.62,0.085,0.34,0.0175,83.23
83165,120,5,18,31,0.525,0.0864,0.2833,0.0175,76.5333
83167,210,9,23,35,0.4905,0.1412,0.2238,0.0242,70.4762
83168,112,7,14,31,0.5714,0.2655,0.2679,0.0155,63.1518
83169,78,6,8,31,0.8718,0.2598,0.5,0.0201,68.7436
83170,30,4,6,40,0.5333,0.0421,0.4333,0.0067,68.9667
83171,46,1,4,30,1,0.0111,0.8261,0.0209,69.5435
83172,136,4,11,32,0.8824,0.3159,0.4118,0.0289,74.3456
83173,275,10,29,30,0.3818,0.144,0.1745,0.0247,69.24
83174,54,5,8,39,0.8148,0.1825,0.6667,0.0186,84.3704
83175,69,6,9,30,0.5652,0.1618,0.5942,0.0211,69.0145
83177,14,4,6,54,0.6429,0.0373,0.4286,0.0031,72
83178,33,4,6,30,0.8485,0.1162,0.5152,0.0088,65.1818
83179,3,2,2,114,0.6667,0.007,0.6667,0.0072,114
83180,82,9,17,31,0.4268,0.048,0.3049,0.0129,79.0732
83181,21,5,6,68,0.6667,0.066,0.5238,0.0057,86.381
83183,552,8,18,30,0.654,0.495,0.308,0.0876,77.1178
83184,51,4,9,36,0.549,0.1181,0.2549,0.0067,84.902
83186,10,3,4,43,0.8,0.028,0.5,0.0026,80.4
83187,43,3,10,30,0.5814,0.0875,0.3488,0.0077,84.907
83188,245,10,14,34,0.4898,0.1646,0.302,0.0381,74.3714
83189,67,8,21,42,0.3582,0.0329,0.1791,0.0062,84.4627
83190,110,8,18,37,0.5818,0.0878,0.3909,0.0222,80.1636
83192,87,5,13,44,0.4713,0.1566,0.2759,0.0124,93.4598
83193,1,1,1,85,1,0.0002,1,0.0008,85
83194,45,4,9,48,0.5333,0.0329,0.3111,0.0072,73.6667
83196,315,8,12,31,0.819,0.3538,0.6159,0.1,73.5905
83197,19,7,7,34,0.5789,0.0464,0.5263,0.0052,70.7895
83199,46,5,8,31,0.7826,0.1519,0.3478,0.0082,75.3043
83200,12,2,4,75,0.8333,0.0263,0.4167,0.0026,88.1667
83201,2,2,2,46,0.5,0.0035,0.5,0.0138,46.5
83202,97,5,16,70,0.4742,0.0631,0.2887,0.0144,95.7216
83203,32,4,5,39,0.75,0.0917,0.6563,0.0108,79.0313
83204,20,3,5,30,0.75,0.0095,0.65,0.0067,49.95
83205,5,2,5,70,0.8,0.014,0.2,0.0036,70
83206,253,5,10,35,0.6759,0.7213,0.3755,0.049,87.415
83207,24,5,4,31,0.75,0.0848,0.6667,0.0082,74.5417
83208,28,2,3,36,0.9286,0.0165,0.9286,0.0134,77.8929
83209,359,9,17,31,0.7521,0.3702,0.2507,0.0464,88.6072
83210,53,7,13,42,0.4151,0.0302,0.3019,0.0082,76
83211,46,6,12,34,0.587,0.037,0.5,0.0119,70.6739
83212,192,6,20,32,0.4844,0.1275,0.3021,0.0299,84.0208
83213,87,4,10,52,0.8161,0.2713,0.3793,0.017,99.5862
83214,32,6,6,35,0.625,0.0764,0.6563,0.0108,84.8438
83215,244,6,21,43,0.582,0.1947,0.2623,0.033,79.918
83217,44,3,6,33,0.8182,0.1375,0.4318,0.0098,74.5909
83219,35,5,5,42,0.8571,0.1265,0.8,0.0144,87.1714
83220,25,3,10,49,0.56,0.0192,0.36,0.0046,86.64
83221,38,4,6,34,0.8421,0.1223,0.5,0.0098,76.8158
83222,6,3,3,44,0.6667,0.0105,0.6667,0.0021,58
83224,5,2,3,61,0.6,0.0019,0.4,0.001,66.6
83225,79,8,14,36,0.4684,0.0507,0.5063,0.0206,84.8101
83227,64,5,9,44,0.625,0.1687,0.625,0.0206,83.4375
83228,200,4,6,32,0.53,0.2791,0.5,0.0515,75.545
83229,235,9,21,38,0.5489,0.1769,0.2298,0.0278,89.1021
83230,28,6,8,68,0.5357,0.0206,0.6071,0.0088,95.8571
83231,136,7,12,32,0.6029,0.1124,0.5662,0.0397,80.7206
83232,15,2,3,33,0.9333,0.049,0.8,0.1322,74.8667
83233,11,2,2,52,0.9091,0.0064,0.9091,0.0052,81.3636
83234,34,5,7,43,0.5882,0.0943,0.5588,0.0098,64.8824
83235,152,10,16,37,0.25,0.0521,0.5197,0.0407,79.0066
83236,20,5,13,36,0.3,0.0082,0.1,0.001,54.05
83237,246,8,28,37,0.7805,0.2633,0.2154,0.0273,81.748
83238,130,8,23,36,0.5231,0.0932,0.2385,0.016,84.5615
83239,145,7,14,30,0.4483,0.2742,0.331,0.0247,67.5379
83241,57,2,4,35,0.9825,0.1614,0.5263,0.0155,71.0351
83242,112,7,14,31,0.7143,0.1097,0.4196,0.0242,73.7857
83243,18,5,11,59,0.3889,0.0295,0.3333,0.0031,68
83245,64,6,10,31,0.4219,0.037,0.4375,0.0144,78.2344
83246,114,5,8,32,0.8158,0.3858,0.7281,0.0428,73.2982
83247,105,7,10,30,0.7714,0.336,0.6857,0.0371,71.381
83248,63,4,13,39,0.7143,0.1898,0.4762,0.0155,88.381
83249,121,9,15,32,0.5868,0.0974,0.6694,0.0417,78.1983
83250,282,10,18,30,0.6312,0.2441,0.3652,0.0531,75.961
83251,71,4,9,32,0.5352,0.1452,0.3099,0.0113,86.5352
83252,4,3,3,55,0.5,0.0094,0.5,0.001,66.75
83253,77,4,7,30,0.6753,0.2451,0.5974,0.0237,78.6234
83255,58,5,8,57,0.6207,0.1519,0.569,0.017,93.7586
83256,421,8,23,30,0.6793,0.3922,0.2257,0.049,91.228
83257,12,5,8,34,0.4167,0.0069,0.25,0.0015,84.3333
83258,24,5,12,32,0.4167,0.0137,0.1667,0.0021,52.9167
83259,125,7,12,32,0.552,0.2911,0.488,0.0314,76.488
83260,172,6,11,35,0.8198,0.1934,0.3605,0.032,80.5349
83261,74,8,16,31,0.5,0.0507,0.4189,0.016,75.4459
83262,82,6,12,39,0.6463,0.0727,0.3659,0.0155,67.8537
83264,1,1,1,108,1,0.0029,1,0.0005,108
83265,16,2,5,72,0.875,0.0089,0.6875,0.0057,74.5
83266,8,3,5,48,0.625,0.0132,0.375,0.0015,51.875
83267,126,5,11,32,0.5317,0.2826,0.3175,0.0206,79.8492
83268,22,4,7,45,0.6364,0.049,0.4091,0.0046,98.7727
83269,26,4,5,38,0.8462,0.0841,0.5,0.0067,71.7692
83270,79,4,13,39,0.4684,0.0507,0.3544,0.0144,80.5443
83271,176,9,17,33,0.4261,0.1028,0.358,0.0325,78.1989
83272,74,5,13,35,0.7162,0.0727,0.4324,0.0165,74.4595
83273,36,6,7,38,0.6667,0.1131,0.7222,0.0134,77.8611
83274,75,4,9,33,0.92,0.2911,0.6133,0.2157,81.2133
83277,63,9,17,56,0.5397,0.0466,0.2063,0.0067,92.2222
83278,12,1,2,30,1,0.0029,0.5833,0.0038,32.75
83279,19,2,5,33,0.8947,0.0108,0.6316,0.0062,73.0526
83280,157,6,10,40,0.6879,0.4126,0.3694,0.0299,82.4522
83281,22,5,6,36,0.6364,0.0581,0.5,0.0057,85.7727
83282,60,6,11,40,0.6,0.0494,0.25,0.0077,72.9167
83283,311,5,15,31,0.7749,0.3305,0.4405,0.0706,71.8521
83284,21,4,5,55,0.7143,0.0206,0.5238,0.0057,85.619
83285,41,6,8,34,0.6341,0.1225,0.6585,0.0139,73.5854
83286,142,8,12,30,0.6127,0.367,0.2887,0.0211,75.2465
83287,810,9,26,31,0.6296,0.6994,0.2185,0.0912,78.8358
83288,25,4,5,31,0.44,0.0385,0.28,0.0036,76.52
83289,7,3,4,47,0.7143,0.0191,0.5714,0.0021,51.1429
83290,27,2,5,39,0.963,0.0685,0.8148,0.0113,85.9259
83292,176,6,11,31,0.5398,0.4007,0.5682,0.0515,74.5852
83293,75,3,6,32,0.5467,0.0261,0.4267,0.0165,70.6667
83295,17,5,10,33,0.2941,0.0069,0.2353,0.0021,42.4118
83297,685,8,25,31,0.6803,0.639,0.1971,0.0696,78.1781
83298,30,6,8,31,0.6,0.0848,0.2333,0.0036,64.2667
83299,18,2,3,47,0.8889,0.056,0.8889,0.0576,91.2222
83300,7,1,3,48,1,0.0017,0.4286,0.3482,86.8571
83301,64,3,8,42,0.7031,0.1575,0.7031,0.0232,78.6406
83303,211,9,15,30,0.763,0.2208,0.6588,0.0716,71.3033
83304,45,2,7,30,0.7778,0.1009,0.5556,0.0129,79.2
83305,132,8,16,31,0.4924,0.2742,0.3485,0.0237,73.1288
83306,136,9,17,101,0.5147,0.096,0.2279,0.016,114.375
83307,357,6,23,31,0.479,0.2345,0.1961,0.0361,95.3081
83308,207,6,18,31,0.5942,0.1687,0.4976,0.0531,68.1836
83309,170,7,18,31,0.4882,0.1138,0.2353,0.0206,69.6176
83310,28,1,2,40,1,0.0068,0.9643,0.0148,87.3571
83312,6,3,2,86,0.5,0.0141,0.5,0.0015,96.3333
83313,67,5,7,39,0.597,0.1885,0.5224,0.018,76.8657
83314,50,5,10,32,0.52,0.1079,0.48,0.0124,88.2
83315,33,3,6,37,0.9394,0.1461,0.5455,0.0093,80.9697
83316,11,4,5,42,0.6364,0.029,0.3636,0.0441,72.1818
83318,15,4,3,34,0.5333,0.0211,0.6667,0.0052,65.3333
83319,6,1,4,100,1,0.021,0.3333,0.0276,100
83320,2,2,2,98,0.5,0.0006,0.5,0.0005,107
83322,37,5,5,31,0.8378,0.1461,0.7568,0.0144,72.3243
83323,201,7,15,30,0.8209,0.696,0.4975,0.0515,85.1741
83324,93,7,13,32,0.5484,0.2151,0.3763,0.018,76.5591
83325,224,6,15,31,0.4241,0.4007,0.3839,0.0443,79.9509
83326,198,10,18,30,0.3838,0.1042,0.3838,0.0392,71.1919
83327,229,6,12,30,0.8821,0.8521,0.8559,0.101,75.1397
83328,72,9,16,31,0.25,0.0247,0.4583,0.017,78.5417
83329,28,4,8,47,0.5357,0.0633,0.3929,0.0057,101.3571
83330,34,5,9,39,0.4706,0.0219,0.3824,0.0067,90.3529
83331,63,7,12,36,0.5079,0.135,0.3492,0.0113,82.619
83332,118,7,13,30,0.7288,0.3628,0.2712,0.0165,74.2203
83333,30,5,5,48,0.7667,0.1084,0.5333,0.0082,85.2
83334,90,6,8,43,0.8778,0.3723,0.5,0.0232,76.9222
83335,101,6,6,41,0.7921,0.377,0.5743,0.0299,88.7129
83336,63,4,8,33,0.5238,0.1392,0.5238,0.017,73.4921
83337,31,3,5,33,0.5161,0.0421,0.3871,0.0062,74.3871
83338,141,5,11,30,0.9362,0.181,0.7021,0.051,73.3546
83339,283,8,29,32,0.2933,0.1138,0.2898,0.0423,80.0071
83340,39,3,7,30,0.9487,0.0507,0.7436,0.4991,84.6923
83341,111,8,18,36,0.3333,0.0507,0.1892,0.0108,68.1351
83342,109,9,14,30,0.5321,0.0795,0.3211,0.018,83.422
83343,57,6,12,31,0.4737,0.1139,0.2281,0.0067,94.7193
83346,8,3,3,51,0.625,0.0132,0.5,0.0021,64
83347,276,5,10,30,0.7065,0.2674,0.558,0.0794,86.5906
83348,170,9,18,34,0.5647,0.1316,0.2824,0.0247,62.6176
83349,116,8,18,40,0.5776,0.0919,0.3017,0.018,96.6034
83350,237,8,14,30,0.4135,0.4134,0.4008,0.049,76.9451
83351,33,8,12,48,0.2424,0.011,0.4242,0.0072,76.9394
83352,78,7,12,37,0.7949,0.085,0.2436,0.0098,83.8462
83353,131,7,18,30,0.6641,0.3609,0.4198,0.0283,61.7634
83355,28,2,5,33,0.9643,0.0945,0.6429,0.3098,65.3929
83356,34,4,6,40,0.8235,0.098,0.5588,0.0098,77.7353
83357,29,5,9,36,0.6207,0.0759,0.2759,0.0041,62.5172
83358,2,2,2,113,0.5,0.0047,0.5,0.0005,113
83359,1489,9,21,30,0.5796,1.1834,0.5648,0.4334,73.4708
83360,10,3,7,59,0.7,0.0295,0.3,0.0015,82.9
83361,6,6,4,108,0.1667,0.0042,0.5,0.0015,108.5
83362,253,6,14,30,0.747,0.2592,0.3676,0.0479,73.2134
83364,63,6,9,34,0.5238,0.1392,0.4127,0.0134,82.0159
83365,169,8,12,31,0.4734,0.3319,0.3254,0.0283,89.1538
83366,35,6,11,30,0.5714,0.0844,0.2286,0.0041,79.6286
83368,91,6,15,30,0.5934,0.074,0.2747,0.0129,76.3077
83369,229,9,25,30,0.4978,0.1563,0.3013,0.0356,63.6681
83370,57,8,14,41,0.2632,0.0206,0.3509,0.0103,70.0175
83371,43,3,6,36,0.8372,0.1697,0.4186,0.0093,79.2791
83372,87,5,11,40,0.7816,0.0932,0.3908,0.0175,102.6782
83373,164,9,12,35,0.5,0.1124,0.25,0.0211,86.9878
83375,2,1,1,89,1,0.0005,1,0.0011,89
83377,7,2,3,42,0.8571,0.021,0.7143,0.0551,77.2857
83378,17,2,5,43,0.8235,0.0404,0.4706,0.0041,89.1176
83380,91,6,9,30,0.7473,0.2821,0.4945,0.0232,76.6593
83381,226,8,20,32,0.5708,0.1769,0.2788,0.0325,71.7832
83383,804,9,18,30,0.8706,0.9599,0.2811,0.1165,82.9639
83385,5,3,2,78,0.4,0.0013,0.6,0.0015,97.2
83386,66,3,6,36,0.8636,0.1995,0.5152,0.0175,89.1364
83387,47,4,8,34,0.8511,0.0549,0.4043,0.0098,86.617
83388,201,9,17,31,0.4129,0.1138,0.4527,0.0469,75.9005
83389,24,4,7,36,0.75,0.0247,0.3333,0.0041,79.375
83390,26,5,7,36,0.6154,0.0664,0.3077,0.0041,52.4615
83391,285,9,26,35,0.4175,0.1632,0.1614,0.0237,67.9614
83392,54,5,8,43,0.6852,0.0974,0.6667,0.0186,80.5
83395,63,6,11,35,0.5873,0.1535,0.4444,0.0144,76.8571
83396,80,6,10,35,0.6875,0.232,0.3,0.0124,62.1625
83397,76,6,8,34,0.5921,0.0617,0.4605,0.018,75.6579
83399,22,3,5,37,0.8182,0.0474,0.5909,0.0067,82.5909
83400,128,6,15,32,0.7734,0.1358,0.5547,0.0366,85.5078
83401,50,3,7,34,0.78,0.1365,0.54,0.0139,87.08
83402,57,5,9,31,0.5263,0.1414,0.4737,0.0139,79.7368
83403,161,7,16,30,0.4286,0.2911,0.2857,0.0237,72.5714
83404,124,8,15,31,0.6452,0.1097,0.4113,0.0263,70.8952
83405,79,8,13,38,0.5696,0.0617,0.557,0.0227,92.4304
83406,15,3,6,38,0.8,0.0165,0.4667,0.0036,71.6667
83407,54,3,7,32,0.5,0.0711,0.2963,0.0082,85.6296
83408,43,2,5,31,0.9767,0.1211,0.7209,0.016,73.3953
83409,4,3,3,63,0.5,0.0076,0.5,0.001,63
83410,11,3,7,78,0.5455,0.0082,0.1818,0.001,82.9091
83411,374,10,23,31,0.2567,0.1316,0.4037,0.0778,61.8717
83413,56,7,13,31,0.4107,0.1084,0.3036,0.0088,76.5714
83414,25,5,7,43,0.64,0.0675,0.32,0.0041,79.16
83415,79,6,14,42,0.5823,0.1908,0.4937,0.0201,95.4177
83416,88,8,9,40,0.7045,0.085,0.5,0.0227,90.0114
83417,85,6,15,31,0.5882,0.2109,0.3412,0.0149,57.5294
83418,232,8,17,30,0.5819,0.5694,0.2414,0.0289,92.7112
83419,64,5,7,40,0.5938,0.1791,0.3438,0.0113,71.6719
83420,15,6,5,38,0.5333,0.0377,0.5333,0.0041,66
83421,114,7,8,32,0.4298,0.2067,0.3509,0.0206,71.5439
83422,68,6,8,30,0.75,0.2116,0.4559,0.016,73.5147
83423,66,5,11,38,0.3636,0.0632,0.3636,0.0124,87.5606
83424,385,10,26,33,0.4961,0.2619,0.2649,0.0526,75.2831
83426,97,8,19,31,0.4021,0.1645,0.268,0.0134,88.2165
83427,16,3,7,49,0.4375,0.0245,0.4375,0.0036,79
83428,195,7,19,31,0.4359,0.1166,0.3795,0.0381,78.4359
83429,35,5,10,32,0.4,0.0581,0.2286,0.0041,63.3714
83430,2,1,1,106,1,0.0005,1,0.0011,106
83431,24,1,3,40,1,0.0058,0.75,0.0099,68.5833
83432,2,1,1,98,1,0.0005,1,0.0011,98
83433,33,5,12,77,0.3333,0.042,0.3939,0.0067,99.3333
83434,9,2,4,57,0.5556,0.0032,0.4444,0.0021,97.1111
83435,40,5,7,31,0.85,0.0466,0.55,0.0113,58.15
83436,89,6,11,48,0.8764,0.3236,0.3596,0.0165,95.4157
83437,126,9,16,32,0.3095,0.0535,0.373,0.0242,73.6429
83439,346,10,30,30,0.3468,0.1646,0.2052,0.0366,63.1301
83440,32,6,10,30,0.5625,0.0247,0.1875,0.0031,89.0313
83441,41,5,10,31,0.6341,0.0993,0.3415,0.0072,77.3902
83443,47,7,8,36,0.5745,0.037,0.4468,0.0108,60.9787
83444,106,5,12,31,0.6792,0.0987,0.4151,0.0227,79.7547
83445,132,6,13,38,0.4318,0.0782,0.2121,0.0144,77.5379
83446,230,6,16,38,0.613,0.1934,0.2435,0.0289,81.513
83447,78,4,9,34,0.5385,0.0576,0.2692,0.0108,56.7564
83448,16,6,8,108,0.25,0.0189,0.4375,0.0036,108
83449,23,6,8,59,0.7391,0.0801,0.3478,0.0041,86.0435
83450,151,7,11,34,0.5298,0.3375,0.4106,0.032,75.6093
83451,377,9,24,31,0.4775,0.2468,0.2997,0.0582,84.8011
83452,26,4,5,35,0.5,0.0455,0.4615,0.0062,83.3846
83453,103,8,10,31,0.4369,0.0617,0.4272,0.0227,79.4951
83455,99,7,18,37,0.4747,0.0645,0.1616,0.0082,80.3434
83457,64,4,7,30,0.9219,0.1553,0.5,0.0165,80.875
83458,135,8,21,39,0.2667,0.0494,0.3111,0.0216,72.0222
83459,17,4,4,39,0.4706,0.0306,0.5882,0.0052,61.4706
83460,14,5,7,99,0.5,0.0096,0.5,0.0036,108.2857
83461,273,8,22,30,0.7033,0.2633,0.2564,0.0361,66.7619
83462,95,7,13,33,0.5895,0.0768,0.5158,0.0253,65.4316
83463,44,5,10,36,0.6136,0.037,0.5455,0.0124,88.2045
83464,550,9,23,30,0.3836,0.2893,0.3927,0.1113,85.2145
83465,75,7,14,32,0.4933,0.1561,0.2667,0.0103,48.0667
83466,939,8,21,30,0.6379,0.8214,0.4526,0.219,79.6198
83467,50,10,13,47,0.22,0.0151,0.32,0.0082,76.9
83469,55,4,6,34,0.7818,0.2027,0.7455,0.0211,85.1636
83470,17,4,5,30,0.7059,0.0566,0.5294,0.0046,71.4118
83472,128,7,14,30,0.7266,0.1275,0.2734,0.018,70.9609
83473,29,5,8,50,0.4483,0.0178,0.2414,0.0036,107.2069
83474,636,10,26,30,0.3915,0.3415,0.3978,0.1304,71.3726
83475,181,8,20,30,0.5635,0.1399,0.2597,0.0242,82.5801
83476,163,6,13,53,0.5399,0.1207,0.4969,0.0417,96.135
83477,2,1,1,103,1,0.007,1,0.0344,103
83478,271,8,18,33,0.7823,0.2907,0.3948,0.0551,83.9705
83480,534,8,17,30,0.4363,0.9828,0.2846,0.0783,69.9831
83482,52,9,11,41,0.3654,0.0801,0.3077,0.0082,63.2692
83483,179,9,17,32,0.4302,0.1056,0.352,0.0325,80.581
83485,152,7,18,36,0.625,0.1303,0.2632,0.0206,81.0921
83486,64,6,8,31,0.6875,0.0603,0.4219,0.0139,87.875
83487,187,7,14,30,0.385,0.2987,0.3422,0.033,84.5989
83488,65,6,14,36,0.6308,0.0562,0.3846,0.0129,70.9538
83489,70,7,10,43,0.5714,0.1687,0.4857,0.0175,89.4571
83490,145,7,18,31,0.6,0.1193,0.2483,0.0186,72.4552
83491,10,2,6,33,0.7,0.029,0.3,0.0015,57.1
83492,70,8,14,35,0.6714,0.1983,0.3143,0.0113,77.0286
83493,9,2,3,48,0.6667,0.0038,0.6667,0.0031,58
83494,464,10,23,32,0.3987,0.2537,0.3599,0.0861,82.1207
83495,66,5,10,35,0.5152,0.1434,0.4848,0.0165,74.697
83496,150,10,24,33,0.32,0.0658,0.24,0.0186,75.6533
83497,150,9,21,32,0.2267,0.0466,0.2467,0.0191,63.6867
83498,83,5,10,33,0.7108,0.2489,0.3494,0.0149,78.8193
83499,367,10,19,30,0.6512,0.3277,0.1853,0.035,91.0463
83500,133,6,14,30,0.797,0.4398,0.4286,0.0294,64.594
83501,70,5,9,39,0.4714,0.0453,0.4857,0.0175,82.5
83502,30,4,10,92,0.8333,0.0343,0.2333,0.0036,94.2
83503,93,6,8,31,0.7312,0.2868,0.6452,0.0309,71.3978
83505,38,5,11,38,0.4474,0.0717,0.5,0.0098,77.3947
83506,865,10,29,32,0.4798,0.5691,0.1769,0.0788,78.6636
83507,8,3,2,90,0.5,0.0105,0.75,0.0031,101.875
83508,207,9,18,33,0.715,0.203,0.2657,0.0283,77.8889
83509,15,1,3,52,1,0.0036,0.7333,0.006,63.8
83511,83,6,16,36,0.506,0.0576,0.2651,0.0113,79.1807
83512,112,4,9,33,0.9375,0.4429,0.5893,0.034,72.5446
83515,198,7,21,31,0.3485,0.2911,0.2475,0.0253,65.6212
83516,16,3,7,38,0.75,0.0498,0.3125,0.0691,76.9375
83517,109,7,14,31,0.4771,0.0713,0.3394,0.0191,63.4587
83518,51,6,10,41,0.451,0.097,0.3922,0.0103,64.2745
83519,69,7,11,47,0.6667,0.0631,0.3043,0.0108,91.7391
83520,107,7,11,30,0.6262,0.278,0.4766,0.0263,61.9626
83521,17,4,6,42,0.5882,0.0382,0.3529,0.0031,72.3529
83522,50,3,7,35,0.72,0.0948,0.5,0.0129,71.86
83523,181,5,11,32,0.8122,0.6099,0.4088,0.0381,76.768
83524,113,10,19,31,0.2301,0.0357,0.2035,0.0119,65.177
83525,202,4,12,30,0.6139,0.17,0.5149,0.0536,78.8168
83526,94,9,20,37,0.5638,0.0727,0.1915,0.0093,58.2447
83528,156,10,17,30,0.3718,0.0795,0.4167,0.0335,75.1154
83529,112,9,22,47,0.3214,0.0494,0.2411,0.0139,60.3304
83531,73,8,14,48,0.3973,0.0398,0.2603,0.0098,78.863
83532,34,3,5,47,0.8824,0.1146,0.4706,0.0082,78.5
83533,16,4,6,32,0.6875,0.0464,0.5625,0.0046,54.125
83534,96,6,11,33,0.6771,0.2483,0.3333,0.0165,67.5
83535,51,5,8,39,0.4902,0.1055,0.4314,0.0113,73.0784
83536,6,2,3,36,0.6667,0.014,0.6667,0.0021,60.6667
83537,42,7,13,51,0.4524,0.0261,0.2143,0.0046,92.4286
83538,1,1,1,78,1,0.0047,1,0.0005,78
83539,11,2,2,32,0.9091,0.0064,0.9091,0.0052,50.0909
83540,210,6,9,31,0.719,0.7117,0.4714,0.051,83.0762
83541,21,5,6,47,0.6667,0.0591,0.5714,0.0563,79.7143
83542,33,3,4,39,0.8788,0.0398,0.8788,0.0149,75.9091
83543,184,7,12,33,0.4457,0.1124,0.5109,0.0484,74.0163
83544,101,4,9,33,0.5842,0.2489,0.3861,0.0201,79.7921
83546,68,5,8,31,0.7647,0.2451,0.6618,0.0232,78.0735
83547,11,2,3,45,0.7273,0.0051,0.6364,0.0036,66.8182
83548,131,7,17,30,0.4504,0.0809,0.2672,0.018,48.6336
83550,18,4,6,40,0.8333,0.0707,0.5,0.0046,76.9444
83551,19,3,5,34,0.5789,0.029,0.5263,0.0052,81.0526
83552,92,9,14,35,0.6087,0.0768,0.2717,0.0129,64.4783
