uid,age,sex,limit,User_age_range,User_interdate
34146,30,1,5.722768306732178,2,348
44378,30,1,6.153413772583008,2,349
39804,25,1,6.292054653167725,1,211
71920,35,1,6.292054653167725,3,259
54660,45,1,6.153413772583008,4,326
3805,40,1,6.292054653167725,4,280
42634,30,2,5.974677085876465,2,174
19187,35,2,6.153413772583008,3,246
79199,30,1,6.292054653167725,2,225
7225,35,1,5.974677085876465,3,256
2901,35,1,6.153413772583008,3,290
42888,35,1,5.974677085876465,3,277
28141,25,1,6.292054653167725,1,167
38981,40,1,5.974677085876465,4,307
37100,25,1,6.292054653167725,1,307
58836,40,1,5.722768306732178,4,248
54690,35,2,6.153413772583008,3,308
75852,30,1,6.292054653167725,2,229
90446,50,1,5.974677085876465,4,325
44291,30,2,5.974677085876465,2,175
8637,50,2,5.974677085876465,4,154
82492,35,1,6.153413772583008,3,246
21396,35,1,5.292153835296631,3,287
88350,35,1,5.722768306732178,3,349
44019,35,1,6.153413772583008,3,203
39816,35,1,5.974677085876465,3,230
7533,35,1,6.153413772583008,3,250
62643,40,1,6.292054653167725,4,288
7006,35,1,6.292054653167725,3,183
48176,30,1,5.722768306732178,2,226
60398,35,1,6.292054653167725,3,307
49088,25,1,6.292054653167725,1,288
21001,30,1,5.974677085876465,2,220
20737,35,1,5.292153835296631,3,161
63071,30,1,6.292054653167725,2,166
32987,45,1,6.292054653167725,4,225
6140,30,1,5.722768306732178,2,212
35436,25,1,5.292153835296631,1,253
16801,35,1,5.292153835296631,3,307
63067,30,1,5.722768306732178,2,232
22369,35,1,5.974677085876465,3,289
80055,30,1,5.292153835296631,2,246
11633,40,1,5.722768306732178,4,295
84366,40,1,6.292054653167725,4,224
74091,25,1,6.292054653167725,1,224
47527,35,2,6.292054653167725,3,274
131,40,1,5.722768306732178,4,285
26937,30,1,6.292054653167725,2,349
7194,35,1,5.722768306732178,3,218
1294,40,1,5.292153835296631,4,260
74044,30,1,5.292153835296631,2,167
52787,30,1,5.974677085876465,2,307
48934,35,2,6.292054653167725,3,307
58562,30,1,6.153413772583008,2,164
62633,35,2,5.722768306732178,3,250
89522,40,1,6.153413772583008,4,168
20350,45,1,5.722768306732178,4,314
82650,30,1,5.292153835296631,2,246
59702,35,1,5.722768306732178,3,338
82989,30,1,5.974677085876465,2,169
29214,30,1,5.292153835296631,2,245
17278,30,1,5.722768306732178,2,234
20400,30,1,5.974677085876465,2,308
53455,25,1,5.722768306732178,1,290
50705,30,1,6.153413772583008,2,308
87929,30,1,5.722768306732178,2,338
4031,35,2,5.292153835296631,3,234
52083,30,1,5.722768306732178,2,260
72649,30,1,5.974677085876465,2,224
70149,30,2,5.974677085876465,2,283
49848,35,1,6.292054653167725,3,336
65445,30,1,5.974677085876465,2,208
50925,35,1,5.974677085876465,3,307
33,40,1,5.974677085876465,4,186
60622,25,1,5.722768306732178,1,354
51193,35,1,6.292054653167725,3,335
43821,35,1,5.292153835296631,3,159
27086,30,1,6.292054653167725,2,317
13307,30,1,5.292153835296631,2,308
74802,40,1,5.722768306732178,4,258
11088,30,1,5.974677085876465,2,330
10930,35,1,6.292054653167725,3,187
57800,30,1,6.292054653167725,2,272
7587,30,1,6.153413772583008,2,246
79725,35,1,5.292153835296631,3,258
59340,30,1,5.292153835296631,2,335
54762,45,1,5.974677085876465,4,257
12745,45,1,5.722768306732178,4,302
33353,30,1,5.292153835296631,2,288
81847,30,2,5.722768306732178,2,306
33897,35,2,6.153413772583008,3,170
53439,30,1,6.292054653167725,2,209
87395,30,1,6.292054653167725,2,288
18014,30,1,5.292153835296631,2,285
53383,40,1,6.153413772583008,4,244
79042,45,1,6.292054653167725,4,295
53870,30,1,6.153413772583008,2,245
52505,35,1,5.292153835296631,3,220
67432,20,1,5.292153835296631,1,183
1622,30,1,6.292054653167725,2,349
18028,35,2,6.292054653167725,3,347
78235,45,1,6.292054653167725,4,249
60964,30,1,5.974677085876465,2,208
77168,45,1,6.292054653167725,4,297
61003,35,1,5.722768306732178,3,353
47920,40,1,6.153413772583008,4,258
88955,30,1,6.153413772583008,2,208
18314,30,1,5.974677085876465,2,222
20843,35,1,6.153413772583008,3,174
60437,30,1,5.722768306732178,2,296
23142,35,1,6.292054653167725,3,155
13075,30,1,5.292153835296631,2,259
15361,40,1,6.153413772583008,4,175
32473,30,1,5.722768306732178,2,260
11662,35,2,6.292054653167725,3,290
2755,35,2,6.292054653167725,3,199
45376,25,1,5.722768306732178,1,176
11324,25,1,6.292054653167725,1,177
43869,25,1,5.722768306732178,1,258
39161,35,1,5.292153835296631,3,163
68365,35,2,5.722768306732178,3,186
18583,30,1,5.722768306732178,2,209
25483,35,1,5.722768306732178,3,225
78340,40,2,6.292054653167725,4,230
57737,25,1,5.292153835296631,1,215
60232,35,1,6.292054653167725,3,286
73985,35,1,6.292054653167725,3,230
32486,25,2,5.292153835296631,1,252
51939,35,1,5.722768306732178,3,218
52339,25,1,6.292054653167725,1,221
42073,45,1,5.974677085876465,4,288
83101,40,1,6.292054653167725,4,219
10112,30,1,5.292153835296631,2,156
80063,35,1,5.292153835296631,3,264
71395,25,1,5.292153835296631,1,308
14081,30,1,5.292153835296631,2,304
83695,35,1,5.974677085876465,3,208
38491,30,2,5.722768306732178,2,218
85349,30,1,6.292054653167725,2,197
42606,30,1,6.292054653167725,2,224
61371,25,1,6.292054653167725,1,165
4112,35,1,5.974677085876465,3,248
90028,35,1,5.722768306732178,3,263
81897,30,1,5.292153835296631,2,293
84872,35,1,5.974677085876465,3,176
35187,35,2,5.722768306732178,3,206
16054,30,1,6.292054653167725,2,224
76721,35,1,6.292054653167725,3,262
38258,30,1,5.974677085876465,2,191
53228,30,2,5.722768306732178,2,192
30887,45,1,5.974677085876465,4,344
56083,35,1,5.722768306732178,3,307
19774,35,1,5.292153835296631,3,209
61105,35,2,6.292054653167725,3,165
38362,35,1,6.292054653167725,3,216
17986,25,1,5.292153835296631,1,222
36672,30,1,6.292054653167725,2,305
13027,30,1,5.974677085876465,2,202
41279,35,1,6.292054653167725,3,204
55402,30,1,6.292054653167725,2,288
80602,30,1,5.292153835296631,2,257
80442,40,1,5.722768306732178,4,349
71038,25,1,6.153413772583008,1,177
23680,35,1,5.722768306732178,3,333
19480,35,1,6.292054653167725,3,348
82536,45,1,6.292054653167725,4,201
89369,25,2,5.722768306732178,1,168
66970,40,1,6.292054653167725,4,349
20516,35,2,5.722768306732178,3,257
90495,35,1,5.292153835296631,3,205
19014,35,2,6.153413772583008,3,215
54030,30,1,5.722768306732178,2,337
84245,30,2,5.722768306732178,2,350
20139,35,1,5.974677085876465,3,331
31244,40,1,6.153413772583008,4,248
42154,30,1,5.974677085876465,2,198
30604,30,1,5.974677085876465,2,225
85109,35,2,6.153413772583008,3,221
62738,35,1,6.153413772583008,3,210
3503,40,1,6.292054653167725,4,229
20564,30,1,5.722768306732178,2,299
38438,30,1,5.292153835296631,2,203
77012,35,1,6.153413772583008,3,282
21600,35,2,5.974677085876465,3,259
5448,30,1,5.974677085876465,2,158
75537,30,1,5.292153835296631,2,258
62986,25,1,5.292153835296631,1,249
19675,40,1,6.292054653167725,4,342
73470,40,1,6.153413772583008,4,296
82852,35,1,5.974677085876465,3,349
46873,30,1,6.292054653167725,2,337
74615,40,1,5.722768306732178,4,210
56173,30,1,5.722768306732178,2,364
37609,35,1,5.722768306732178,3,158
62170,30,2,5.974677085876465,2,231
55740,45,1,5.722768306732178,4,255
60033,45,1,5.974677085876465,4,302
85824,40,1,5.974677085876465,4,330
44461,25,1,5.292153835296631,1,332
83772,40,2,5.974677085876465,4,288
60982,35,1,6.292054653167725,3,154
22411,30,1,6.153413772583008,2,257
60468,25,1,5.292153835296631,1,200
79187,25,2,5.292153835296631,1,214
23369,35,1,5.974677085876465,3,208
31067,30,1,5.722768306732178,2,257
68513,30,1,5.974677085876465,2,225
52810,30,1,5.974677085876465,2,350
67869,40,1,5.722768306732178,4,287
44772,35,1,6.292054653167725,3,224
25430,30,1,5.974677085876465,2,349
19889,35,1,5.974677085876465,3,245
30758,30,1,5.292153835296631,2,176
48837,25,1,5.292153835296631,1,166
77515,35,1,5.974677085876465,3,345
43538,30,1,6.292054653167725,2,190
6927,30,1,6.292054653167725,2,307
45555,30,1,6.292054653167725,2,357
50690,30,1,5.722768306732178,2,308
10713,35,1,5.292153835296631,3,229
75527,25,1,5.722768306732178,1,225
25756,30,1,5.292153835296631,2,349
77514,40,1,5.974677085876465,4,348
41812,30,1,5.722768306732178,2,215
2116,25,1,5.292153835296631,1,205
33885,50,1,6.292054653167725,4,300
33574,30,1,6.292054653167725,2,183
57498,50,1,5.974677085876465,4,306
79374,30,1,6.292054653167725,2,205
60597,35,1,5.722768306732178,3,246
61277,25,1,5.722768306732178,1,351
48062,45,2,5.974677085876465,4,182
37480,30,1,5.974677085876465,2,167
12979,45,1,6.153413772583008,4,288
27954,35,1,6.292054653167725,3,348
49854,35,1,6.292054653167725,3,224
38851,35,1,6.292054653167725,3,163
86223,40,1,6.292054653167725,4,335
63835,40,1,6.153413772583008,4,288
64435,30,1,6.292054653167725,2,289
44299,45,1,6.292054653167725,4,223
61948,40,1,6.153413772583008,4,246
57359,35,1,6.292054653167725,3,223
85136,35,1,6.292054653167725,3,348
59291,35,1,5.722768306732178,3,329
80112,35,1,6.292054653167725,3,302
60632,30,1,5.292153835296631,2,163
13491,35,1,5.974677085876465,3,303
21713,35,1,5.974677085876465,3,264
8295,35,1,6.292054653167725,3,307
5286,35,1,6.153413772583008,3,228
2635,40,1,6.292054653167725,4,349
73111,35,1,6.153413772583008,3,229
20207,30,1,5.722768306732178,2,156
22944,30,2,5.722768306732178,2,358
50648,35,1,5.974677085876465,3,168
83440,40,1,5.974677085876465,4,300
22371,30,1,6.153413772583008,2,246
23825,45,1,6.153413772583008,4,304
60354,40,1,5.974677085876465,4,225
43891,30,1,6.292054653167725,2,196
12029,40,2,6.292054653167725,4,331
50500,35,1,5.974677085876465,3,329
24123,25,1,6.292054653167725,1,205
77009,30,1,5.974677085876465,2,337
41658,25,1,5.974677085876465,1,229
48797,30,1,5.292153835296631,2,172
52009,35,1,5.974677085876465,3,201
22264,40,1,6.292054653167725,4,312
41315,25,1,6.153413772583008,1,363
77058,30,1,5.974677085876465,2,160
87368,30,1,5.292153835296631,2,212
13665,30,1,5.292153835296631,2,179
36945,40,1,6.292054653167725,4,165
56903,35,1,6.153413772583008,3,270
4846,30,1,5.722768306732178,2,218
63847,30,1,6.153413772583008,2,204
29973,30,1,6.153413772583008,2,227
57198,35,1,5.974677085876465,3,288
64333,45,1,6.153413772583008,4,331
51128,30,2,5.722768306732178,2,279
42066,40,1,5.292153835296631,4,219
71396,35,1,5.974677085876465,3,288
87342,30,1,5.974677085876465,2,225
29519,30,1,6.292054653167725,2,221
26623,30,1,5.974677085876465,2,194
60382,40,1,5.974677085876465,4,342
2250,30,1,5.292153835296631,2,216
34751,40,2,5.974677085876465,4,275
14790,30,1,5.722768306732178,2,349
75210,35,1,6.292054653167725,3,230
57224,25,1,5.292153835296631,1,169
80700,35,1,5.722768306732178,3,223
6020,25,1,6.292054653167725,1,296
75917,40,1,5.974677085876465,4,296
75627,30,2,5.292153835296631,2,299
70315,40,1,6.153413772583008,4,269
30716,35,1,6.292054653167725,3,328
10385,40,1,5.292153835296631,4,208
28576,30,1,5.722768306732178,2,224
77306,30,2,6.292054653167725,2,343
25421,30,1,6.292054653167725,2,173
65820,35,1,5.974677085876465,3,358
48347,30,1,6.153413772583008,2,196
4324,45,2,6.292054653167725,4,160
28395,30,1,5.292153835296631,2,184
42416,45,1,5.722768306732178,4,161
90245,30,1,5.974677085876465,2,326
50120,30,1,5.722768306732178,2,364
19565,30,1,5.974677085876465,2,284
85829,40,1,6.292054653167725,4,299
43900,45,1,5.292153835296631,4,288
56124,35,1,5.722768306732178,3,183
10534,40,1,5.722768306732178,4,307
12539,35,1,6.292054653167725,3,364
68912,30,1,5.292153835296631,2,307
6214,30,1,5.974677085876465,2,304
31161,30,1,5.974677085876465,2,307
34396,30,1,5.292153835296631,2,258
54226,30,1,5.974677085876465,2,337
55810,35,1,5.974677085876465,3,347
22180,30,1,5.292153835296631,2,180
49610,25,1,5.974677085876465,1,321
34707,30,1,6.292054653167725,2,194
4389,30,1,5.974677085876465,2,291
19592,30,1,6.292054653167725,2,172
71023,35,1,6.292054653167725,3,349
53318,30,1,6.292054653167725,2,193
62966,35,1,5.722768306732178,3,350
10428,30,1,6.153413772583008,2,223
37917,25,1,6.153413772583008,1,209
50036,30,1,5.292153835296631,2,185
39734,30,1,6.292054653167725,2,201
34305,40,1,5.292153835296631,4,260
8584,25,1,6.292054653167725,1,326
27142,30,1,5.722768306732178,2,230
80486,35,1,6.153413772583008,3,263
29118,35,2,5.974677085876465,3,308
53846,30,1,5.722768306732178,2,348
2213,25,1,6.153413772583008,1,246
69794,35,2,5.292153835296631,3,263
24522,35,1,6.153413772583008,3,180
35369,25,1,5.722768306732178,1,263
86659,30,1,5.292153835296631,2,189
4564,30,1,6.153413772583008,2,306
61317,25,1,6.292054653167725,1,167
51204,35,1,6.292054653167725,3,355
26336,25,1,6.292054653167725,1,162
23266,30,1,5.722768306732178,2,296
86951,30,1,6.292054653167725,2,167
34519,30,1,6.292054653167725,2,183
61126,30,1,5.974677085876465,2,288
28656,25,1,5.974677085876465,1,296
41818,40,2,5.292153835296631,4,173
90506,30,1,5.722768306732178,2,211
75672,35,1,5.974677085876465,3,223
33959,25,1,6.153413772583008,1,183
29822,40,1,6.292054653167725,4,364
2911,25,1,5.292153835296631,1,302
49484,30,1,5.974677085876465,2,306
11019,25,1,5.292153835296631,1,195
54375,35,1,6.153413772583008,3,333
61180,30,1,6.292054653167725,2,287
26867,30,1,5.974677085876465,2,349
20553,25,1,5.292153835296631,1,323
56866,40,2,6.292054653167725,4,162
68044,45,2,6.153413772583008,4,231
9604,35,2,5.974677085876465,3,196
67325,40,1,5.974677085876465,4,329
85383,35,1,5.292153835296631,3,307
84652,35,1,5.722768306732178,3,333
2524,30,1,5.722768306732178,2,246
55805,30,2,6.292054653167725,2,184
7744,35,1,6.292054653167725,3,349
21865,30,1,5.722768306732178,2,349
78540,30,1,6.292054653167725,2,167
62439,35,1,6.292054653167725,3,364
53052,30,1,6.292054653167725,2,193
70121,30,1,6.292054653167725,2,220
25246,25,1,5.722768306732178,1,224
67792,30,1,5.974677085876465,2,191
60025,35,1,6.153413772583008,3,307
44573,40,1,5.722768306732178,4,234
17546,30,1,6.292054653167725,2,161
13164,35,1,6.292054653167725,3,288
26346,25,1,6.292054653167725,1,167
74994,30,1,6.292054653167725,2,354
13274,25,1,5.292153835296631,1,230
9392,25,1,5.292153835296631,1,221
12572,35,1,6.292054653167725,3,270
64623,25,2,5.974677085876465,1,288
28865,25,1,5.722768306732178,1,316
73928,40,1,5.722768306732178,4,217
61981,30,1,5.292153835296631,2,205
62551,35,1,6.292054653167725,3,307
78910,30,1,6.292054653167725,2,307
63147,35,1,6.292054653167725,3,358
90681,30,1,5.722768306732178,2,300
69297,30,1,6.292054653167725,2,169
44138,30,1,5.974677085876465,2,276
33685,30,1,5.722768306732178,2,245
82720,40,1,5.722768306732178,4,260
13185,40,1,5.722768306732178,4,287
51332,40,1,6.153413772583008,4,335
67127,35,1,5.974677085876465,3,349
5832,40,1,5.974677085876465,4,302
75139,35,2,6.292054653167725,3,329
53887,35,1,6.292054653167725,3,307
58479,35,1,5.722768306732178,3,207
16297,35,1,6.292054653167725,3,190
63448,35,2,5.292153835296631,3,195
60554,40,1,6.292054653167725,4,294
57087,35,1,5.974677085876465,3,307
63398,25,1,6.153413772583008,1,224
42492,30,1,5.722768306732178,2,188
15890,30,1,6.292054653167725,2,166
22621,25,1,5.292153835296631,1,338
46364,45,1,6.292054653167725,4,353
5065,30,2,5.292153835296631,2,175
40197,30,2,5.722768306732178,2,189
55542,40,1,5.974677085876465,4,301
3919,30,1,5.722768306732178,2,335
68536,30,1,5.292153835296631,2,193
56424,25,1,5.722768306732178,1,307
71878,35,1,6.153413772583008,3,187
23528,35,1,6.292054653167725,3,317
25451,40,1,6.292054653167725,4,301
935,35,1,6.292054653167725,3,249
18541,30,1,5.974677085876465,2,212
75162,30,1,5.722768306732178,2,230
708,40,1,5.974677085876465,4,307
33071,25,1,5.292153835296631,1,170
72545,30,2,5.974677085876465,2,295
62094,35,1,5.722768306732178,3,333
83897,30,1,6.153413772583008,2,336
73880,40,1,5.974677085876465,4,199
47873,35,1,6.292054653167725,3,193
33295,35,1,5.292153835296631,3,167
59943,30,1,5.722768306732178,2,209
77973,35,1,5.974677085876465,3,259
3844,40,2,5.974677085876465,4,167
10109,35,1,5.722768306732178,3,349
90238,35,1,5.292153835296631,3,206
43599,30,1,5.292153835296631,2,204
50989,45,1,5.974677085876465,4,215
34358,35,1,5.974677085876465,3,167
72880,30,1,5.292153835296631,2,300
10226,30,1,5.974677085876465,2,163
4877,30,1,5.722768306732178,2,224
77459,30,1,5.722768306732178,2,256
32392,35,1,6.292054653167725,3,205
17157,30,2,6.153413772583008,2,198
29629,35,2,6.292054653167725,3,222
24513,30,1,6.153413772583008,2,206
34641,25,1,5.722768306732178,1,297
62487,40,1,6.292054653167725,4,202
29566,35,1,6.292054653167725,3,224
53571,50,2,5.974677085876465,4,253
17875,35,1,5.722768306732178,3,294
88222,30,1,6.292054653167725,2,167
404,35,1,6.292054653167725,3,229
4410,30,1,6.292054653167725,2,161
65384,25,1,5.292153835296631,1,231
2849,25,2,5.974677085876465,1,268
13091,30,1,5.722768306732178,2,246
83987,25,1,5.292153835296631,1,167
81600,45,2,5.974677085876465,4,185
59063,25,1,5.974677085876465,1,349
75634,30,1,6.292054653167725,2,190
85673,30,1,5.722768306732178,2,292
10510,30,2,6.292054653167725,2,211
21300,25,1,5.292153835296631,1,289
13057,30,1,5.722768306732178,2,181
9679,30,2,5.974677085876465,2,201
34449,25,1,5.292153835296631,1,161
27414,35,1,5.292153835296631,3,259
71468,35,1,6.153413772583008,3,246
24850,35,2,5.974677085876465,3,223
19902,45,2,5.974677085876465,4,252
21347,30,1,5.292153835296631,2,186
62591,30,1,6.153413772583008,2,247
64863,35,1,6.292054653167725,3,349
8786,35,1,6.292054653167725,3,223
62214,40,1,5.722768306732178,4,246
75542,35,1,6.292054653167725,3,307
57245,35,1,5.292153835296631,3,249
82730,35,1,6.292054653167725,3,175
57239,40,2,6.292054653167725,4,155
45392,35,1,6.292054653167725,3,282
82527,35,1,6.292054653167725,3,256
87517,35,1,5.974677085876465,3,214
5332,30,1,5.974677085876465,2,161
63260,35,1,5.722768306732178,3,188
77729,40,2,5.974677085876465,4,333
61147,35,1,6.292054653167725,3,349
61129,30,1,6.153413772583008,2,245
65432,30,1,5.722768306732178,2,175
83825,30,1,5.974677085876465,2,216
84477,40,1,6.292054653167725,4,288
53829,35,1,5.722768306732178,3,288
17017,35,1,6.292054653167725,3,289
5146,35,1,5.974677085876465,3,335
87440,35,1,6.292054653167725,3,222
4212,35,1,5.974677085876465,3,208
61512,40,1,6.292054653167725,4,303
86166,25,2,5.974677085876465,1,183
81171,35,1,6.292054653167725,3,303
76909,20,2,6.292054653167725,1,329
52155,50,1,6.292054653167725,4,340
86360,25,1,6.292054653167725,1,246
65997,30,1,5.722768306732178,2,293
51573,35,1,6.153413772583008,3,307
74658,45,1,5.722768306732178,4,203
52845,30,1,6.292054653167725,2,299
64664,40,1,6.292054653167725,4,331
83034,35,1,6.292054653167725,3,217
90802,35,2,6.292054653167725,3,167
33099,40,1,5.974677085876465,4,228
60193,30,1,5.974677085876465,2,289
